数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,贸易方式编码,贸易方式名称,注册地编码,注册地名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
202001,11010000,小麦或混合麦的细粉,137,土耳其,34,海关特殊监管区域物流货物,21,辽宁省,1500000,千克,0,?,"3,152,103"
202001,11010000,小麦或混合麦的细粉,145,哈萨克斯坦,10,一般贸易,15,内蒙古自治区,63000,千克,0,?,"163,098"
202001,11010000,小麦或混合麦的细粉,145,哈萨克斯坦,10,一般贸易,41,河南省,19548,千克,0,?,"85,866"
202001,11010000,小麦或混合麦的细粉,145,哈萨克斯坦,10,一般贸易,61,陕西省,23000,千克,0,?,"102,798"
202001,11010000,小麦或混合麦的细粉,145,哈萨克斯坦,10,一般贸易,65,新疆维吾尔自治区,302996,千克,0,?,"799,749"
202001,11010000,小麦或混合麦的细粉,145,哈萨克斯坦,15,进料加工贸易,65,新疆维吾尔自治区,1690800,千克,0,?,"4,131,559"
202001,11010000,小麦或混合麦的细粉,145,哈萨克斯坦,19,边境小额贸易,65,新疆维吾尔自治区,66000,千克,0,?,"119,604"
202001,11010000,小麦或混合麦的细粉,145,哈萨克斯坦,34,海关特殊监管区域物流货物,65,新疆维吾尔自治区,123000,千克,0,?,"242,196"
202001,11010000,小麦或混合麦的细粉,305,法国,10,一般贸易,31,上海市,85800,千克,0,?,"383,625"
202001,11010000,小麦或混合麦的细粉,309,荷兰,34,海关特殊监管区域物流货物,31,上海市,26250,千克,0,?,"93,224"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,10,一般贸易,13,河北省,127000,千克,0,?,"296,382"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,10,一般贸易,21,辽宁省,67046,千克,0,?,"202,135"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,10,一般贸易,23,黑龙江省,24000,千克,0,?,"62,579"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,10,一般贸易,44,广东省,8000,千克,0,?,"27,400"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,10,一般贸易,61,陕西省,65448,千克,0,?,"169,435"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,10,一般贸易,65,新疆维吾尔自治区,27540,千克,0,?,"64,857"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,15,进料加工贸易,65,新疆维吾尔自治区,67500,千克,0,?,"135,675"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,19,边境小额贸易,15,内蒙古自治区,21996,千克,0,?,"61,589"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,19,边境小额贸易,23,黑龙江省,66996,千克,0,?,"214,643"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,34,海关特殊监管区域物流货物,21,辽宁省,5104012,千克,0,?,"11,835,148"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,34,海关特殊监管区域物流货物,22,吉林省,42600,千克,0,?,"105,022"
202001,11010000,小麦或混合麦的细粉,344,俄罗斯,34,海关特殊监管区域物流货物,23,黑龙江省,132000,千克,0,?,"321,888"
202001,11010000,小麦或混合麦的细粉,347,乌克兰,33,保税监管场所进出境货物,44,广东省,294000,千克,0,?,"577,211"
202001,11010000,小麦或混合麦的细粉,347,乌克兰,34,海关特殊监管区域物流货物,21,辽宁省,18682000,千克,0,?,"41,410,258"
202001,11010000,小麦或混合麦的细粉,501,加拿大,34,海关特殊监管区域物流货物,41,河南省,7875,千克,0,?,"50,263"
202001,11010000,小麦或混合麦的细粉,502,美国,33,保税监管场所进出境货物,11,北京市,26341,千克,0,?,"206,830"
202001,11010000,小麦或混合麦的细粉,601,澳大利亚,10,一般贸易,12,天津市,21520,千克,0,?,"80,059"
202001,11010000,小麦或混合麦的细粉,601,澳大利亚,10,一般贸易,35,福建省,21000,千克,0,?,"90,131"
202001,11010000,小麦或混合麦的细粉,601,澳大利亚,10,一般贸易,37,山东省,17280,千克,0,?,"72,757"
202001,11010000,小麦或混合麦的细粉,601,澳大利亚,15,进料加工贸易,32,江苏省,135000,千克,0,?,"532,454"
202001,11010000,小麦或混合麦的细粉,601,澳大利亚,33,保税监管场所进出境货物,13,河北省,40000,千克,0,?,"128,903"
202001,11022000,玉米细粉,429,墨西哥,10,一般贸易,31,上海市,81648,千克,0,?,"368,645"
202001,11029021,长粒米大米细粉（用粒长大于6毫米或长宽比大于等于2的米制）,136,泰国,10,一般贸易,33,浙江省,24500,千克,0,?,"112,470"
202001,11029021,长粒米大米细粉（用粒长大于6毫米或长宽比大于等于2的米制）,136,泰国,10,一般贸易,35,福建省,50900,千克,0,?,"313,696"
202001,11029029,中短粒米大米细粉（用粒长小于等于6毫米且长宽比小于2的米制）,133,韩国,10,一般贸易,31,上海市,2000,千克,0,?,"27,559"
202001,11029029,中短粒米大米细粉（用粒长小于等于6毫米且长宽比小于2的米制）,136,泰国,10,一般贸易,33,浙江省,20500,千克,0,?,"166,375"
202001,11029029,中短粒米大米细粉（用粒长小于等于6毫米且长宽比小于2的米制）,136,泰国,10,一般贸易,44,广东省,65502,千克,0,?,"366,865"
202001,11029029,中短粒米大米细粉（用粒长小于等于6毫米且长宽比小于2的米制）,143,中国台湾,39,其他,35,福建省,300,千克,0,?,"3,600"
202001,11029090,未列名谷物细粉,110,中国香港,10,一般贸易,44,广东省,21,千克,0,?,"3,183"
202001,11029090,未列名谷物细粉,133,韩国,10,一般贸易,31,上海市,72,千克,0,?,"1,440"
202001,11029090,未列名谷物细粉,307,意大利,10,一般贸易,31,上海市,1,千克,0,?,236
202001,11029090,未列名谷物细粉,318,芬兰,10,一般贸易,33,浙江省,2,千克,0,?,506
202001,11029090,未列名谷物细粉,501,加拿大,10,一般贸易,33,浙江省,1680,千克,0,?,"6,380"
202001,11029090,未列名谷物细粉,502,美国,10,一般贸易,31,上海市,27,千克,0,?,"3,612"
202001,11029090,未列名谷物细粉,502,美国,10,一般贸易,32,江苏省,36,千克,0,?,"15,593"
202001,11029090,未列名谷物细粉,502,美国,33,保税监管场所进出境货物,11,北京市,261,千克,0,?,"4,785"
202001,11029090,未列名谷物细粉,601,澳大利亚,10,一般贸易,23,黑龙江省,10000,千克,0,?,"54,669"
202001,11031100,小麦粗粒、粗粉,303,英国,34,海关特殊监管区域物流货物,31,上海市,11,千克,0,?,201
202001,11031100,小麦粗粒、粗粉,307,意大利,33,保税监管场所进出境货物,31,上海市,460,千克,0,?,"5,676"
202001,11031100,小麦粗粒、粗粉,601,澳大利亚,15,进料加工贸易,44,广东省,126000,千克,0,?,"396,724"
202001,11031300,玉米粗粒、粗粉,111,印度,10,一般贸易,13,河北省,1,千克,0,?,130
202001,11041200,滚压或制片的燕麦,304,德国,10,一般贸易,42,湖北省,1,千克,0,?,27
202001,11041200,滚压或制片的燕麦,304,德国,10,一般贸易,44,广东省,82,千克,0,?,"3,103"
202001,11041200,滚压或制片的燕麦,304,德国,34,海关特殊监管区域物流货物,21,辽宁省,26,千克,0,?,277
202001,11041200,滚压或制片的燕麦,307,意大利,10,一般贸易,31,上海市,20,千克,0,?,"1,869"
202001,11041200,滚压或制片的燕麦,501,加拿大,10,一般贸易,31,上海市,1,千克,0,?,52
202001,11041200,滚压或制片的燕麦,501,加拿大,34,海关特殊监管区域物流货物,41,河南省,6470,千克,0,?,"76,740"
202001,11041200,滚压或制片的燕麦,502,美国,10,一般贸易,11,北京市,7,千克,0,?,618
202001,11041200,滚压或制片的燕麦,502,美国,10,一般贸易,12,天津市,0,千克,0,?,39
202001,11041200,滚压或制片的燕麦,502,美国,10,一般贸易,31,上海市,25,千克,0,?,"2,088"
202001,11041200,滚压或制片的燕麦,601,澳大利亚,10,一般贸易,31,上海市,39350,千克,0,?,"175,302"
202001,11041200,滚压或制片的燕麦,601,澳大利亚,10,一般贸易,35,福建省,104000,千克,0,?,"471,301"
202001,11041200,滚压或制片的燕麦,601,澳大利亚,34,海关特殊监管区域物流货物,31,上海市,10550,千克,0,?,"90,325"
202001,11041200,滚压或制片的燕麦,601,澳大利亚,34,海关特殊监管区域物流货物,41,河南省,7515,千克,0,?,"109,662"
202001,11041990,其他滚压或制片的谷物,429,墨西哥,10,一般贸易,23,黑龙江省,2,千克,0,?,138
202001,11041990,其他滚压或制片的谷物,502,美国,10,一般贸易,31,上海市,1,千克,0,?,86
202001,11042200,经其他加工的燕麦,143,中国台湾,10,一般贸易,21,辽宁省,2,千克,0,?,248
202001,11042200,经其他加工的燕麦,305,法国,10,一般贸易,31,上海市,1,千克,0,?,88
202001,11042200,经其他加工的燕麦,318,芬兰,10,一般贸易,33,浙江省,1,千克,0,?,169
202001,11042200,经其他加工的燕麦,344,俄罗斯,19,边境小额贸易,15,内蒙古自治区,67500,千克,0,?,"141,750"
202001,11042200,经其他加工的燕麦,501,加拿大,10,一般贸易,31,上海市,6480,千克,0,?,"113,748"
202001,11042200,经其他加工的燕麦,502,美国,10,一般贸易,23,黑龙江省,1,千克,0,?,45
202001,11042200,经其他加工的燕麦,502,美国,10,一般贸易,31,上海市,2,千克,0,?,231
202001,11042200,经其他加工的燕麦,601,澳大利亚,10,一般贸易,31,上海市,22500,千克,0,?,"988,662"
202001,11042200,经其他加工的燕麦,601,澳大利亚,10,一般贸易,44,广东省,16000,千克,0,?,"56,950"
202001,11042990,经其他加工的未列名谷物,119,老挝,33,保税监管场所进出境货物,53,云南省,451000,千克,0,?,"4,961,000"
202001,11042990,经其他加工的未列名谷物,143,中国台湾,10,一般贸易,21,辽宁省,5,千克,0,?,415
202001,11042990,经其他加工的未列名谷物,143,中国台湾,10,一般贸易,31,上海市,50,千克,0,?,"3,354"
202001,11042990,经其他加工的未列名谷物,331,瑞士,10,一般贸易,31,上海市,1,千克,0,?,41
202001,11042990,经其他加工的未列名谷物,434,秘鲁,10,一般贸易,44,广东省,2160,千克,0,?,"80,892"
202001,11042990,经其他加工的未列名谷物,501,加拿大,10,一般贸易,21,辽宁省,19459,千克,0,?,"1,057,338"
202001,11042990,经其他加工的未列名谷物,501,加拿大,10,一般贸易,35,福建省,18490,千克,0,?,"1,162,765"
202001,11042990,经其他加工的未列名谷物,502,美国,10,一般贸易,11,北京市,4,千克,0,?,209
202001,11042990,经其他加工的未列名谷物,502,美国,10,一般贸易,31,上海市,4,千克,0,?,264
202001,11043000,整粒、滚压、制片或磨碎的谷物胚芽,304,德国,10,一般贸易,44,广东省,1700,千克,0,?,"15,894"
202001,11043000,整粒、滚压、制片或磨碎的谷物胚芽,305,法国,10,一般贸易,31,上海市,50,千克,0,?,999
202001,11043000,整粒、滚压、制片或磨碎的谷物胚芽,601,澳大利亚,10,一般贸易,31,上海市,203,千克,0,?,"5,779"
202001,11051000,马铃薯细粉及粗粉、粉末,302,丹麦,10,一般贸易,31,上海市,25000,千克,0,?,"239,644"
202001,11051000,马铃薯细粉及粗粉、粉末,309,荷兰,10,一般贸易,31,上海市,44000,千克,0,?,"377,597"
202001,11051000,马铃薯细粉及粗粉、粉末,309,荷兰,10,一般贸易,35,福建省,660000,千克,0,?,"5,147,651"
202001,11051000,马铃薯细粉及粗粉、粉末,502,美国,10,一般贸易,13,河北省,57154,千克,0,?,"625,317"
202001,11051000,马铃薯细粉及粗粉、粉末,502,美国,10,一般贸易,21,辽宁省,19051,千克,0,?,"196,266"
202001,11051000,马铃薯细粉及粗粉、粉末,502,美国,10,一般贸易,31,上海市,19051,千克,0,?,"207,531"
202001,11052000,马铃薯粉片、颗粒及团粒,301,比利时,10,一般贸易,32,江苏省,50400,千克,0,?,"481,670"
202001,11052000,马铃薯粉片、颗粒及团粒,304,德国,10,一般贸易,32,江苏省,23000,千克,0,?,"219,810"
202001,11061000,品目0713干豆制细粉及粗粉及粉末,136,泰国,34,海关特殊监管区域物流货物,21,辽宁省,3000,千克,0,?,"73,467"
202001,11061000,品目0713干豆制细粉及粗粉及粉末,501,加拿大,10,一般贸易,37,山东省,95200,千克,0,?,"179,848"
202001,11061000,品目0713干豆制细粉及粗粉及粉末,502,美国,10,一般贸易,37,山东省,259200,千克,0,?,"398,991"
202001,11062000,品目0714西谷茎髓及植物根茎、块茎制的粉及粉末,143,中国台湾,10,一般贸易,31,上海市,20,千克,0,?,"1,204"
202001,11062000,品目0714西谷茎髓及植物根茎、块茎制的粉及粉末,143,中国台湾,39,其他,35,福建省,34,千克,0,?,549
202001,11063000,第8章产品制细粉及粗粉、粉末,111,印度,10,一般贸易,31,上海市,20000,千克,0,?,"128,140"
202001,11063000,第8章产品制细粉及粗粉、粉末,112,印度尼西亚,10,一般贸易,37,山东省,216,千克,0,?,"8,463"
202001,11063000,第8章产品制细粉及粗粉、粉末,122,马来西亚,10,一般贸易,44,广东省,4325,千克,0,?,"154,779"
202001,11063000,第8章产品制细粉及粗粉、粉末,129,菲律宾,10,一般贸易,31,上海市,294,千克,0,?,"8,297"
202001,11063000,第8章产品制细粉及粗粉、粉末,136,泰国,10,一般贸易,33,浙江省,3385,千克,0,?,"414,632"
202001,11063000,第8章产品制细粉及粗粉、粉末,141,越南,10,一般贸易,31,上海市,10,千克,0,?,"1,252"
202001,11063000,第8章产品制细粉及粗粉、粉末,141,越南,10,一般贸易,37,山东省,11000,千克,0,?,"585,710"
202001,11063000,第8章产品制细粉及粗粉、粉末,143,中国台湾,39,其他,35,福建省,4,千克,0,?,59
202001,11063000,第8章产品制细粉及粗粉、粉末,312,西班牙,10,一般贸易,51,四川省,8,千克,0,?,"1,372"
202001,11063000,第8章产品制细粉及粗粉、粉末,330,瑞典,10,一般贸易,44,广东省,5,千克,0,?,636
202001,11063000,第8章产品制细粉及粗粉、粉末,410,巴西,10,一般贸易,21,辽宁省,202,千克,0,?,"51,640"
202001,11063000,第8章产品制细粉及粗粉、粉末,410,巴西,10,一般贸易,31,上海市,5,千克,0,?,"2,402"
202001,11063000,第8章产品制细粉及粗粉、粉末,502,美国,10,一般贸易,11,北京市,1,千克,0,?,552
202001,11063000,第8章产品制细粉及粗粉、粉末,502,美国,10,一般贸易,12,天津市,0,千克,0,?,70
202001,11063000,第8章产品制细粉及粗粉、粉末,502,美国,10,一般贸易,31,上海市,80,千克,0,?,"17,847"
202001,11063000,第8章产品制细粉及粗粉、粉末,502,美国,10,一般贸易,33,浙江省,227,千克,0,?,"46,621"
202001,11063000,第8章产品制细粉及粗粉、粉末,601,澳大利亚,10,一般贸易,33,浙江省,3,千克,0,?,"3,219"
202001,11063000,第8章产品制细粉及粗粉、粉末,601,澳大利亚,10,一般贸易,44,广东省,25600,千克,0,?,"1,289,314"
202001,11071000,未焙制的麦芽,304,德国,10,一般贸易,34,安徽省,150000,千克,0,?,"562,495"
202001,11071000,未焙制的麦芽,601,澳大利亚,10,一般贸易,44,广东省,299860,千克,0,?,"1,188,409"
202001,11072000,已焙制的麦芽,302,丹麦,15,进料加工贸易,37,山东省,26500,千克,0,?,"106,999"
202001,11072000,已焙制的麦芽,304,德国,10,一般贸易,31,上海市,2775,千克,0,?,"39,682"
202001,11072000,已焙制的麦芽,304,德国,34,海关特殊监管区域物流货物,31,上海市,12060,千克,0,?,"62,144"
202001,11072000,已焙制的麦芽,309,荷兰,10,一般贸易,31,上海市,42000,千克,0,?,"192,990"
202001,11081100,小麦淀粉,301,比利时,10,一般贸易,44,广东省,39500,千克,0,?,"204,520"
202001,11081100,小麦淀粉,601,澳大利亚,10,一般贸易,35,福建省,36000,千克,0,?,"128,737"
202001,11081100,小麦淀粉,601,澳大利亚,10,一般贸易,37,山东省,36000,千克,0,?,"100,252"
202001,11081100,小麦淀粉,601,澳大利亚,10,一般贸易,44,广东省,36000,千克,0,?,"103,274"
202001,11081200,玉米淀粉,116,日本,10,一般贸易,21,辽宁省,100,千克,0,?,"9,583"
202001,11081200,玉米淀粉,116,日本,10,一般贸易,31,上海市,450,千克,0,?,"15,428"
202001,11081200,玉米淀粉,116,日本,10,一般贸易,44,广东省,300,千克,0,?,357
202001,11081200,玉米淀粉,116,日本,15,进料加工贸易,37,山东省,4000,千克,0,?,"102,284"
202001,11081200,玉米淀粉,133,韩国,10,一般贸易,31,上海市,18000,千克,0,?,"53,526"
202001,11081200,玉米淀粉,142,中国,33,保税监管场所进出境货物,31,上海市,1996,千克,0,?,"13,879"
202001,11081200,玉米淀粉,303,英国,10,一般贸易,31,上海市,11925,千克,0,?,"260,708"
202001,11081200,玉米淀粉,305,法国,10,一般贸易,11,北京市,325,千克,0,?,"9,324"
202001,11081200,玉米淀粉,305,法国,10,一般贸易,31,上海市,2,千克,0,?,612
202001,11081200,玉米淀粉,305,法国,10,一般贸易,44,广东省,6000,千克,0,?,"48,112"
202001,11081200,玉米淀粉,307,意大利,10,一般贸易,32,江苏省,500,千克,0,?,"3,224"
202001,11081200,玉米淀粉,307,意大利,10,一般贸易,44,广东省,16000,千克,0,?,"117,548"
202001,11081200,玉米淀粉,309,荷兰,10,一般贸易,11,北京市,21100,千克,0,?,"115,677"
202001,11081200,玉米淀粉,312,西班牙,10,一般贸易,31,上海市,3,千克,0,?,364
202001,11081200,玉米淀粉,347,乌克兰,10,一般贸易,13,河北省,9,千克,0,?,"1,878"
202001,11081200,玉米淀粉,347,乌克兰,10,一般贸易,37,山东省,192500,千克,0,?,"661,963"
202001,11081200,玉米淀粉,502,美国,10,一般贸易,31,上海市,65376,千克,0,?,"586,564"
202001,11081200,玉米淀粉,502,美国,10,一般贸易,37,山东省,454,千克,0,?,"9,623"
202001,11081300,马铃薯淀粉,110,中国香港,10,一般贸易,44,广东省,59,千克,0,?,"4,902"
202001,11081300,马铃薯淀粉,112,印度尼西亚,10,一般贸易,44,广东省,90000,千克,0,?,"533,711"
202001,11081300,马铃薯淀粉,116,日本,10,一般贸易,31,上海市,498,千克,0,?,"9,409"
202001,11081300,马铃薯淀粉,116,日本,15,进料加工贸易,32,江苏省,125,千克,0,?,"1,824"
