日期,股票代码,名称,涨跌额,收盘价,总市值
2013/3/21,'600519,贵州茅台,-3.13,166.78,1.73E+11
2013/3/20,'600519,贵州茅台,4.73,169.91,1.76E+11
2013/3/19,'600519,贵州茅台,-4.27,165.18,1.71E+11
2013/3/18,'600519,贵州茅台,-7.52,169.45,1.76E+11
2013/3/15,'600519,贵州茅台,-1.97,176.97,1.84E+11
2013/3/14,'600519,贵州茅台,-4.89,178.94,1.86E+11
2013/3/13,'600519,贵州茅台,1.65,183.83,1.91E+11
2013/3/12,'600519,贵州茅台,-3.02,182.18,1.89E+11
2013/3/11,'600519,贵州茅台,1.07,185.2,1.92E+11
2013/3/8,'600519,贵州茅台,0.27,184.13,1.91E+11
2013/3/7,'600519,贵州茅台,6.64,183.86,1.91E+11
2013/3/6,'600519,贵州茅台,2.22,177.22,1.84E+11
2013/3/5,'600519,贵州茅台,0.28,175,1.82E+11
2013/3/4,'600519,贵州茅台,0.9,174.72,1.81E+11
2013/3/1,'600519,贵州茅台,-1.18,173.82,1.80E+11
2013/2/28,'600519,贵州茅台,-1.77,175,1.82E+11
2013/2/27,'600519,贵州茅台,-0.6,176.77,1.84E+11
2013/2/26,'600519,贵州茅台,-3.72,177.37,1.84E+11
2013/2/25,'600519,贵州茅台,-4.5,181.09,1.88E+11
2013/2/22,'600519,贵州茅台,5.57,185.59,1.93E+11
2013/2/21,'600519,贵州茅台,2.12,180.02,1.87E+11
2013/2/20,'600519,贵州茅台,-0.02,177.9,1.85E+11
2013/2/19,'600519,贵州茅台,-1.77,177.92,1.85E+11
2013/2/18,'600519,贵州茅台,-8.17,179.69,1.87E+11
2013/2/8,'600519,贵州茅台,2.69,187.86,1.95E+11
2013/2/7,'600519,贵州茅台,1.24,185.17,1.92E+11
2013/2/6,'600519,贵州茅台,-0.5,183.93,1.91E+11
2013/2/5,'600519,贵州茅台,9.3,184.43,1.91E+11
2013/2/4,'600519,贵州茅台,-3.85,175.13,1.82E+11
2013/2/1,'600519,贵州茅台,0.08,178.98,1.86E+11
2013/1/31,'600519,贵州茅台,-1.22,178.9,1.86E+11
2013/1/30,'600519,贵州茅台,1.96,180.12,1.87E+11
2013/1/29,'600519,贵州茅台,-0.34,178.16,1.85E+11
2013/1/28,'600519,贵州茅台,-10.55,178.5,1.85E+11
2013/1/25,'600519,贵州茅台,-6.91,189.05,1.96E+11
2013/1/24,'600519,贵州茅台,-3.02,195.96,2.03E+11
2013/1/23,'600519,贵州茅台,0.15,198.98,2.07E+11
2013/1/22,'600519,贵州茅台,1.52,198.83,2.06E+11
2013/1/21,'600519,贵州茅台,-6.45,197.31,2.05E+11
2013/1/18,'600519,贵州茅台,-1.37,203.76,2.12E+11
2013/1/17,'600519,贵州茅台,-0.87,205.13,2.13E+11
2013/1/16,'600519,贵州茅台,-4.85,206,2.14E+11
2013/1/15,'600519,贵州茅台,1.43,210.85,2.19E+11
2013/1/14,'600519,贵州茅台,-1.84,209.42,2.17E+11
2013/1/11,'600519,贵州茅台,-3.24,211.26,2.19E+11
2013/1/10,'600519,贵州茅台,-1.95,214.5,2.23E+11
2013/1/9,'600519,贵州茅台,5.61,216.45,2.25E+11
2013/1/8,'600519,贵州茅台,6.55,210.84,2.19E+11
2013/1/7,'600519,贵州茅台,-2.65,204.29,2.12E+11
2013/1/4,'600519,贵州茅台,-2.08,206.94,2.15E+11
2012/12/31,'600519,贵州茅台,-3.28,209.02,2.17E+11
2012/12/28,'600519,贵州茅台,4.72,212.3,2.20E+11
2012/12/27,'600519,贵州茅台,2.33,207.58,2.16E+11
2012/12/26,'600519,贵州茅台,0.53,205.25,2.13E+11
2012/12/25,'600519,贵州茅台,0.14,204.72,2.13E+11
2012/12/24,'600519,贵州茅台,-12.02,204.58,2.12E+11
2012/12/21,'600519,贵州茅台,-1.8,216.6,2.25E+11
2012/12/20,'600519,贵州茅台,-1.05,218.4,2.27E+11
2012/12/19,'600519,贵州茅台,4.92,219.45,2.28E+11
2012/12/18,'600519,贵州茅台,3.44,214.53,2.23E+11
2012/12/17,'600519,贵州茅台,3.17,211.09,2.19E+11
2012/12/14,'600519,贵州茅台,2.22,207.92,2.16E+11
2012/12/13,'600519,贵州茅台,-6.16,205.7,2.14E+11
2012/12/12,'600519,贵州茅台,9.55,211.86,2.20E+11
2012/12/11,'600519,贵州茅台,3.52,202.31,2.10E+11
2012/12/10,'600519,贵州茅台,None,0,2.06E+11
2012/12/7,'600519,贵州茅台,4.58,198.79,2.06E+11
2012/12/6,'600519,贵州茅台,-2.43,194.21,2.02E+11
2012/12/5,'600519,贵州茅台,-0.31,196.64,2.04E+11
2012/12/4,'600519,贵州茅台,-3.24,196.95,2.04E+11
2012/12/3,'600519,贵州茅台,-15.82,200.19,2.08E+11
2012/11/30,'600519,贵州茅台,-3.27,216.01,2.24E+11
2012/11/29,'600519,贵州茅台,0.89,219.28,2.28E+11
2012/11/28,'600519,贵州茅台,-1.37,218.39,2.27E+11
2012/11/27,'600519,贵州茅台,2.71,219.76,2.28E+11
2012/11/26,'600519,贵州茅台,-5.18,217.05,2.25E+11
2012/11/23,'600519,贵州茅台,4.94,222.23,2.31E+11
2012/11/22,'600519,贵州茅台,-1.36,217.29,2.26E+11
2012/11/21,'600519,贵州茅台,2.69,218.65,2.27E+11
2012/11/20,'600519,贵州茅台,1.91,215.96,2.24E+11
2012/11/19,'600519,贵州茅台,-10.35,214.05,2.22E+11
2012/11/16,'600519,贵州茅台,-2.85,224.4,2.33E+11
2012/11/15,'600519,贵州茅台,-3.4,227.25,2.36E+11
2012/11/14,'600519,贵州茅台,2.59,230.65,2.39E+11
2012/11/13,'600519,贵州茅台,-3.4,228.06,2.37E+11
2012/11/12,'600519,贵州茅台,-3.35,231.46,2.40E+11
2012/11/9,'600519,贵州茅台,0.71,234.81,2.44E+11
2012/11/8,'600519,贵州茅台,-3.37,234.1,2.43E+11
2012/11/7,'600519,贵州茅台,1.54,237.47,2.47E+11
2012/11/6,'600519,贵州茅台,-6.99,235.93,2.45E+11
2012/11/5,'600519,贵州茅台,-5.44,242.92,2.52E+11
2012/11/2,'600519,贵州茅台,-1.04,248.36,2.58E+11
2012/11/1,'600519,贵州茅台,2.06,249.4,2.59E+11
2012/10/31,'600519,贵州茅台,2.76,247.34,2.57E+11
2012/10/30,'600519,贵州茅台,2.76,244.58,2.54E+11
2012/10/29,'600519,贵州茅台,0.73,241.82,2.51E+11
2012/10/26,'600519,贵州茅台,-4.98,241.09,2.50E+11
2012/10/25,'600519,贵州茅台,-0.21,246.07,2.55E+11
2012/10/24,'600519,贵州茅台,1.58,246.28,2.56E+11
2012/10/23,'600519,贵州茅台,-5.84,244.7,2.54E+11
2012/10/22,'600519,贵州茅台,-2.46,250.54,2.60E+11
2012/10/19,'600519,贵州茅台,1.78,253,2.63E+11
2012/10/18,'600519,贵州茅台,2.44,251.22,2.61E+11
2012/10/17,'600519,贵州茅台,-1.03,248.78,2.58E+11
2012/10/16,'600519,贵州茅台,4.1,249.81,2.59E+11
2012/10/15,'600519,贵州茅台,2.2,245.71,2.55E+11
2012/10/12,'600519,贵州茅台,1.58,243.51,2.53E+11
2012/10/11,'600519,贵州茅台,-1.89,241.93,2.51E+11
2012/10/10,'600519,贵州茅台,-0.33,243.82,2.53E+11
2012/10/9,'600519,贵州茅台,4.21,244.15,2.53E+11
2012/10/8,'600519,贵州茅台,-5.86,239.94,2.49E+11
2012/9/28,'600519,贵州茅台,5.11,245.8,2.55E+11
2012/9/27,'600519,贵州茅台,4.82,240.69,2.50E+11
2012/9/26,'600519,贵州茅台,-2.64,235.87,2.45E+11
2012/9/25,'600519,贵州茅台,6.15,238.51,2.48E+11
2012/9/24,'600519,贵州茅台,1.77,232.36,2.41E+11
2012/9/21,'600519,贵州茅台,1.55,230.59,2.39E+11
2012/9/20,'600519,贵州茅台,-2.52,229.04,2.38E+11
2012/9/19,'600519,贵州茅台,-8.77,231.56,2.40E+11
2012/9/18,'600519,贵州茅台,-0.97,240.33,2.50E+11
2012/9/17,'600519,贵州茅台,-3.46,241.3,2.51E+11
2012/9/14,'600519,贵州茅台,4.78,244.76,2.54E+11
2012/9/13,'600519,贵州茅台,-0.28,239.98,2.49E+11
2012/9/12,'600519,贵州茅台,0.53,240.26,2.49E+11
2012/9/11,'600519,贵州茅台,-1.95,239.73,2.49E+11
2012/9/10,'600519,贵州茅台,0.08,241.68,2.51E+11
2012/9/7,'600519,贵州茅台,9.85,241.6,2.51E+11
2012/9/6,'600519,贵州茅台,-2.31,231.75,2.41E+11
2012/9/5,'600519,贵州茅台,0.63,234.06,2.43E+11
2012/9/4,'600519,贵州茅台,13.67,233.43,2.42E+11
2012/9/3,'600519,贵州茅台,None,0,2.28E+11
2012/8/31,'600519,贵州茅台,1.88,219.76,2.28E+11
2012/8/30,'600519,贵州茅台,-1.28,217.88,2.26E+11
2012/8/29,'600519,贵州茅台,-6.37,219.16,2.28E+11
2012/8/28,'600519,贵州茅台,-2.97,225.53,2.34E+11
2012/8/27,'600519,贵州茅台,-3.38,228.5,2.37E+11
2012/8/24,'600519,贵州茅台,3.61,231.88,2.41E+11
2012/8/23,'600519,贵州茅台,-3.91,228.27,2.37E+11
2012/8/22,'600519,贵州茅台,-3.61,232.18,2.41E+11
2012/8/21,'600519,贵州茅台,3.14,235.79,2.45E+11
2012/8/20,'600519,贵州茅台,3.03,232.65,2.42E+11
2012/8/17,'600519,贵州茅台,-9.66,229.62,2.38E+11
2012/8/16,'600519,贵州茅台,-4.85,239.28,2.48E+11
2012/8/15,'600519,贵州茅台,-3.37,244.13,2.53E+11
2012/8/14,'600519,贵州茅台,-0.5,247.5,2.57E+11
2012/8/13,'600519,贵州茅台,-0.21,248,2.57E+11
2012/8/10,'600519,贵州茅台,-12.71,248.21,2.58E+11
2012/8/9,'600519,贵州茅台,8.12,260.92,2.71E+11
2012/8/8,'600519,贵州茅台,0.9,252.8,2.62E+11
2012/8/7,'600519,贵州茅台,3.07,251.9,2.62E+11
2012/8/6,'600519,贵州茅台,1.87,248.83,2.58E+11
2012/8/3,'600519,贵州茅台,4.8,246.96,2.56E+11
2012/8/2,'600519,贵州茅台,-0.89,242.16,2.51E+11
2012/8/1,'600519,贵州茅台,-3.39,243.05,2.52E+11
2012/7/31,'600519,贵州茅台,-3.4,246.44,2.56E+11
2012/7/30,'600519,贵州茅台,0.39,249.84,2.59E+11
2012/7/27,'600519,贵州茅台,-0.99,249.45,2.59E+11
2012/7/26,'600519,贵州茅台,-5.11,250.44,2.60E+11
2012/7/25,'600519,贵州茅台,6.17,255.55,2.65E+11
2012/7/24,'600519,贵州茅台,6.8,249.38,2.59E+11
2012/7/23,'600519,贵州茅台,-0.5,242.58,2.52E+11
2012/7/20,'600519,贵州茅台,-3.13,243.08,2.52E+11
2012/7/19,'600519,贵州茅台,1.25,246.21,2.56E+11
2012/7/18,'600519,贵州茅台,-8.8,244.96,2.54E+11
2012/7/17,'600519,贵州茅台,-8.49,253.76,2.63E+11
2012/7/16,'600519,贵州茅台,-0.45,262.25,2.72E+11
2012/7/13,'600519,贵州茅台,6.64,262.7,2.73E+11
2012/7/12,'600519,贵州茅台,-1.95,256.06,2.66E+11
2012/7/11,'600519,贵州茅台,7.61,258.01,2.68E+11
2012/7/10,'600519,贵州茅台,-4.33,250.4,2.60E+11
2012/7/9,'600519,贵州茅台,-5.26,254.73,2.64E+11
2012/7/6,'600519,贵州茅台,8.33,259.99,2.70E+11
2012/7/5,'600519,XD贵州茅,-3,251.66,2.61E+11
2012/7/4,'600519,贵州茅台,3.72,258.66,2.69E+11
2012/7/3,'600519,贵州茅台,13.09,254.94,2.65E+11
2012/7/2,'600519,贵州茅台,2.7,241.85,2.51E+11
2012/6/29,'600519,贵州茅台,3.01,239.15,2.48E+11
2012/6/28,'600519,贵州茅台,-5.76,236.14,2.45E+11
2012/6/27,'600519,贵州茅台,4.05,241.9,2.51E+11
2012/6/26,'600519,贵州茅台,0.25,237.85,2.47E+11
2012/6/25,'600519,贵州茅台,-2.18,237.6,2.47E+11
2012/6/21,'600519,贵州茅台,-3.78,239.78,2.49E+11
2012/6/20,'600519,贵州茅台,-0.14,243.56,2.53E+11
2012/6/19,'600519,贵州茅台,-2.76,243.7,2.53E+11
2012/6/18,'600519,贵州茅台,3.08,246.46,2.56E+11
2012/6/15,'600519,贵州茅台,-1.21,243.38,2.53E+11
2012/6/14,'600519,贵州茅台,5.6,244.59,2.54E+11
2012/6/13,'600519,贵州茅台,5.14,238.99,2.48E+11
2012/6/12,'600519,贵州茅台,-1.7,233.85,2.43E+11
2012/6/11,'600519,贵州茅台,-3.43,235.55,2.45E+11
2012/6/8,'600519,贵州茅台,1,238.98,2.48E+11
2012/6/7,'600519,贵州茅台,1.4,237.98,2.47E+11
2012/6/6,'600519,贵州茅台,-4.22,236.58,2.46E+11
2012/6/5,'600519,贵州茅台,4.27,240.8,2.50E+11
2012/6/4,'600519,贵州茅台,-3.84,236.53,2.46E+11
2012/6/1,'600519,贵州茅台,3.69,240.37,2.50E+11
2012/5/31,'600519,贵州茅台,8.02,236.68,2.46E+11
2012/5/30,'600519,贵州茅台,3.17,228.66,2.37E+11
2012/5/29,'600519,贵州茅台,None,0,2.34E+11
2012/5/28,'600519,贵州茅台,6.91,225.49,2.34E+11
2012/5/25,'600519,贵州茅台,-1.66,218.58,2.27E+11
2012/5/24,'600519,贵州茅台,-10.23,220.24,2.29E+11
2012/5/23,'600519,贵州茅台,1.19,230.47,2.39E+11
2012/5/22,'600519,贵州茅台,6.09,229.28,2.38E+11
2012/5/21,'600519,贵州茅台,5.27,223.19,2.32E+11
2012/5/18,'600519,贵州茅台,-1.99,217.92,2.26E+11
2012/5/17,'600519,贵州茅台,-0.11,219.91,2.28E+11
2012/5/16,'600519,贵州茅台,-3.09,220.02,2.28E+11
2012/5/15,'600519,贵州茅台,0.93,223.11,2.32E+11
2012/5/14,'600519,贵州茅台,-5.51,222.18,2.31E+11
2012/5/11,'600519,贵州茅台,-0.01,227.69,2.36E+11
2012/5/10,'600519,贵州茅台,-3.13,227.7,2.36E+11
2012/5/9,'600519,贵州茅台,-3.28,230.83,2.40E+11
2012/5/8,'600519,贵州茅台,-0.4,234.11,2.43E+11
2012/5/7,'600519,贵州茅台,0.51,234.51,2.43E+11
2012/5/4,'600519,贵州茅台,7.31,234,2.43E+11
2012/5/3,'600519,贵州茅台,0.71,226.69,2.35E+11
2012/5/2,'600519,贵州茅台,1.42,225.98,2.35E+11
2012/4/27,'600519,贵州茅台,7.87,224.56,2.33E+11
2012/4/26,'600519,贵州茅台,3.77,216.69,2.25E+11
2012/4/25,'600519,贵州茅台,1.4,212.92,2.21E+11
2012/4/24,'600519,贵州茅台,-0.32,211.52,2.20E+11
2012/4/23,'600519,贵州茅台,-0.66,211.84,2.20E+11
2012/4/20,'600519,贵州茅台,3.02,212.5,2.21E+11
2012/4/19,'600519,贵州茅台,-4.38,209.48,2.17E+11
2012/4/18,'600519,贵州茅台,3.68,213.86,2.22E+11
2012/4/17,'600519,贵州茅台,-2.65,210.18,2.18E+11
2012/4/16,'600519,贵州茅台,-0.2,212.83,2.21E+11
2012/4/13,'600519,贵州茅台,0.61,213.03,2.21E+11
2012/4/12,'600519,贵州茅台,3.57,212.42,2.21E+11
2012/4/11,'600519,贵州茅台,0.74,208.85,2.17E+11
2012/4/10,'600519,贵州茅台,-1.15,208.11,2.16E+11
2012/4/9,'600519,贵州茅台,1.29,209.26,2.17E+11
2012/4/6,'600519,贵州茅台,1.97,207.97,2.16E+11
2012/4/5,'600519,贵州茅台,9.04,206,2.14E+11
2012/3/30,'600519,贵州茅台,-4.19,196.96,2.04E+11
2012/3/29,'600519,贵州茅台,-0.25,201.15,2.09E+11
2012/3/28,'600519,贵州茅台,-0.1,201.4,2.09E+11
2012/3/27,'600519,贵州茅台,-13.7,201.5,2.09E+11
2012/3/26,'600519,贵州茅台,3.18,215.2,2.23E+11
2012/3/23,'600519,贵州茅台,6.67,212.02,2.20E+11
2012/3/22,'600519,贵州茅台,0.25,205.35,2.13E+11
2012/3/21,'600519,贵州茅台,-2.65,205.1,2.13E+11
2012/3/20,'600519,贵州茅台,0.11,207.75,2.16E+11
2012/3/19,'600519,贵州茅台,0.05,207.64,2.16E+11
2012/3/16,'600519,贵州茅台,8.66,207.59,2.16E+11
2012/3/15,'600519,贵州茅台,0.26,198.93,2.07E+11
2012/3/14,'600519,贵州茅台,-2.99,198.67,2.06E+11
2012/3/13,'600519,贵州茅台,1.12,201.66,2.09E+11
2012/3/12,'600519,贵州茅台,0.61,200.54,2.08E+11
2012/3/9,'600519,贵州茅台,5.49,199.93,2.08E+11
2012/3/8,'600519,贵州茅台,1.31,194.44,2.02E+11
2012/3/7,'600519,贵州茅台,-2.92,193.13,2.01E+11
2012/3/6,'600519,贵州茅台,-3.79,196.05,2.04E+11
2012/3/5,'600519,贵州茅台,-1.06,199.84,2.07E+11
2012/3/2,'600519,贵州茅台,-1.68,200.9,2.09E+11
2012/3/1,'600519,贵州茅台,-1.88,202.58,2.10E+11
2012/2/29,'600519,贵州茅台,3.72,204.46,2.12E+11
2012/2/28,'600519,贵州茅台,2.24,200.74,2.08E+11
2012/2/27,'600519,贵州茅台,0.42,198.5,2.06E+11
2012/2/24,'600519,贵州茅台,3.77,198.08,2.06E+11
2012/2/23,'600519,贵州茅台,1.55,194.31,2.02E+11
2012/2/22,'600519,贵州茅台,0.81,192.76,2.00E+11
2012/2/21,'600519,贵州茅台,1.09,191.95,1.99E+11
2012/2/20,'600519,贵州茅台,-0.58,190.86,1.98E+11
2012/2/17,'600519,贵州茅台,-0.28,191.44,1.99E+11
2012/2/16,'600519,贵州茅台,-3.08,191.72,1.99E+11
2012/2/15,'600519,贵州茅台,0.98,194.8,2.02E+11
2012/2/14,'600519,贵州茅台,0.4,193.82,2.01E+11
2012/2/13,'600519,贵州茅台,2.91,193.42,2.01E+11
2012/2/10,'600519,贵州茅台,-0.24,190.51,1.98E+11
2012/2/9,'600519,贵州茅台,2.46,190.75,1.98E+11
2012/2/8,'600519,贵州茅台,2.43,188.29,1.95E+11
2012/2/7,'600519,贵州茅台,-2.68,185.86,1.93E+11
2012/2/6,'600519,贵州茅台,2.06,188.54,1.96E+11
2012/2/3,'600519,贵州茅台,0.05,186.48,1.94E+11
2012/2/2,'600519,贵州茅台,0.28,186.43,1.94E+11
2012/2/1,'600519,贵州茅台,-0.26,186.15,1.93E+11
2012/1/31,'600519,贵州茅台,2.61,186.41,1.94E+11
2012/1/30,'600519,贵州茅台,-2.17,183.8,1.91E+11
2012/1/20,'600519,贵州茅台,5.27,185.97,1.93E+11
2012/1/19,'600519,贵州茅台,3.32,180.7,1.88E+11
2012/1/18,'600519,贵州茅台,-3.06,177.38,1.84E+11
2012/1/17,'600519,贵州茅台,3.03,180.44,1.87E+11
2012/1/16,'600519,贵州茅台,-11.28,177.41,1.84E+11
2012/1/13,'600519,贵州茅台,-1.66,188.69,1.96E+11
2012/1/12,'600519,贵州茅台,0.67,190.35,1.98E+11
2012/1/11,'600519,贵州茅台,-4.8,189.68,1.97E+11
2012/1/10,'600519,贵州茅台,6.47,194.48,2.02E+11
2012/1/9,'600519,贵州茅台,1.37,188.01,1.95E+11
2012/1/6,'600519,贵州茅台,3.49,186.64,1.94E+11
2012/1/5,'600519,贵州茅台,-2.12,183.15,1.90E+11
2012/1/4,'600519,贵州茅台,-8.03,185.27,1.92E+11
2011/12/30,'600519,贵州茅台,1.09,193.3,2.01E+11
2011/12/29,'600519,贵州茅台,1.98,192.21,2.00E+11
2011/12/28,'600519,贵州茅台,1.2,190.23,1.97E+11
2011/12/27,'600519,贵州茅台,-4.09,189.03,1.96E+11
2011/12/26,'600519,贵州茅台,-7.64,193.12,2.00E+11
2011/12/23,'600519,贵州茅台,1.09,200.76,2.08E+11
2011/12/22,'600519,贵州茅台,2.44,199.67,2.07E+11
2011/12/21,'600519,贵州茅台,-3.01,197.23,2.05E+11
2011/12/20,'600519,贵州茅台,-0.76,200.24,2.08E+11
2011/12/19,'600519,贵州茅台,-0.78,201,2.09E+11
2011/12/16,'600519,贵州茅台,4.8,201.78,2.09E+11
2011/12/15,'600519,贵州茅台,-0.86,196.98,2.05E+11
2011/12/14,'600519,贵州茅台,1.59,197.84,2.05E+11
2011/12/13,'600519,贵州茅台,-1.29,196.25,2.04E+11
2011/12/12,'600519,贵州茅台,-2.28,197.54,2.05E+11
2011/12/9,'600519,贵州茅台,-3.18,199.82,2.07E+11
2011/12/8,'600519,贵州茅台,-2.7,203,2.11E+11
2011/12/7,'600519,贵州茅台,2.03,205.7,2.14E+11
2011/12/6,'600519,贵州茅台,-3.05,203.67,2.11E+11
2011/12/5,'600519,贵州茅台,-7.31,206.72,2.15E+11
2011/12/2,'600519,贵州茅台,1.19,214.03,2.22E+11
2011/12/1,'600519,贵州茅台,2.78,212.84,2.21E+11
2011/11/30,'600519,贵州茅台,-2.5,210.06,2.18E+11
2011/11/29,'600519,贵州茅台,-1.31,212.56,2.21E+11
2011/11/28,'600519,贵州茅台,3.89,213.87,2.22E+11
2011/11/25,'600519,贵州茅台,2.29,209.98,2.18E+11
2011/11/24,'600519,贵州茅台,-1.42,207.69,2.16E+11
2011/11/23,'600519,贵州茅台,3.04,209.11,2.17E+11
2011/11/22,'600519,贵州茅台,5.2,206.07,2.14E+11
2011/11/21,'600519,贵州茅台,0.3,200.87,2.09E+11
2011/11/18,'600519,贵州茅台,-1.27,200.57,2.08E+11
2011/11/17,'600519,贵州茅台,1.07,201.84,2.10E+11
2011/11/16,'600519,贵州茅台,-3.16,200.77,2.08E+11
2011/11/15,'600519,贵州茅台,-3.33,203.93,2.12E+11
2011/11/14,'600519,贵州茅台,3.29,207.26,2.15E+11
2011/11/11,'600519,贵州茅台,-1.04,203.97,2.12E+11
2011/11/10,'600519,贵州茅台,0.89,205.01,2.13E+11
2011/11/9,'600519,贵州茅台,-0.63,204.12,2.12E+11
2011/11/8,'600519,贵州茅台,-2.05,204.75,2.13E+11
2011/11/7,'600519,贵州茅台,-0.96,206.8,2.15E+11
2011/11/4,'600519,贵州茅台,0.48,207.76,2.16E+11
2011/11/3,'600519,贵州茅台,-2.29,207.28,2.15E+11
2011/11/2,'600519,贵州茅台,2.38,209.57,2.18E+11
2011/11/1,'600519,贵州茅台,2.98,207.19,2.15E+11
2011/10/31,'600519,贵州茅台,-0.8,204.21,2.12E+11
2011/10/28,'600519,贵州茅台,3.01,205.01,2.13E+11
2011/10/27,'600519,贵州茅台,0.14,202,2.10E+11
2011/10/26,'600519,贵州茅台,1.24,201.86,2.10E+11
2011/10/25,'600519,贵州茅台,0.07,200.62,2.08E+11
2011/10/24,'600519,贵州茅台,6.16,200.55,2.08E+11
2011/10/21,'600519,贵州茅台,3.29,194.39,2.02E+11
2011/10/20,'600519,贵州茅台,-7.02,191.1,1.98E+11
2011/10/19,'600519,贵州茅台,1.7,198.12,2.06E+11
2011/10/18,'600519,贵州茅台,-0.72,196.42,2.04E+11
2011/10/17,'600519,贵州茅台,5.7,197.14,2.05E+11
2011/10/14,'600519,贵州茅台,-0.63,191.44,1.99E+11
2011/10/13,'600519,贵州茅台,0.03,192.07,1.99E+11
2011/10/12,'600519,贵州茅台,5.07,192.04,1.99E+11
2011/10/11,'600519,贵州茅台,-1.03,186.97,1.94E+11
2011/10/10,'600519,贵州茅台,-2.59,188,1.95E+11
2011/9/30,'600519,贵州茅台,3.5,190.59,1.98E+11
